document_id,citation_de,citations_list
4214857,4080303; 4208992,"['4080303', '4208992']"
4067750,4013432; 4050628,"['4013432', '4050628']"
6155489,42114; 4012482; 3268792; 3789867; 3902440,"['42114', '4012482', '3789867', '3902440']"
6560272,1594835; 5614575,"['1594835', '5614575']"
5072991,3770314; 3975618; 1797494,"['3975618', '1797494']"
7738240,5931667; 3940263,"['5931667', '3940263']"
6150708,193455,['193455']
4168795,3433971,['3433971']
6559133,6474001,['6474001']
5024077,3318151; 994348,['994348']
6065374,6058745; 5508850; 5541044; 5599274; 5367575,"['6058745', '5508850', '5541044', '5599274', '5367575']"
6624363,3674255; 3792297; 1425224,['1425224']
5967692,3728385; 5366164,['5366164']
6203042,3779497; 981436; 2143614,"['981436', '2143614']"
5941804,5636235,['5636235']
7074703,2667578,['2667578']
5735424,2105307; 1541224; 1807862; 3992337,"['2105307', '1541224', '1807862', '3992337']"
2107697,1949159,['1949159']
6954714,6686585,['6686585']
6470824,5181872; 2164823,"['5181872', '2164823']"
5842793,1275704,['1275704']
6570410,5673931,['5673931']
1488535,1088622; 130476; 1132393,"['1088622', '130476', '1132393']"
2077699,1233812; 723212; 1466155; 954272; 1006239,"['1233812', '723212', '1466155', '954272', '1006239']"
1099049,3975241,['3975241']
2214880,3000644; 3043308; 1083973; 4052552; 2556786; 2504093,"['1083973', '4052552', '2556786', '2504093']"
6541648,6387774,['6387774']
703879,4203155; 66121; 4101980,"['4203155', '66121', '4101980']"
5979694,5837393,['5837393']
6662217,6566364; 6603560,"['6566364', '6603560']"
6185838,5900980; 108096; 5916316,"['5900980', '108096', '5916316']"
4082075,4050115,['4050115']
4002354,3498137; 3893390; 3547523; 3482563,['3893390']
6610419,3099819; 2144178; 5273190; 3068597; 5042692; 5850182,"['3099819', '2144178', '5273190', '5042692', '5850182']"
7319285,7324002,['7324002']
6004988,5663744,['5663744']
1363659,3536307; 9533; 987656; 3598501; 3648974; 3668843,"['9533', '987656']"
2210080,3304135; 1652422,['1652422']
6272115,3162924; 3885946; 6039236,"['3162924', '3885946', '6039236']"
6302295,2057949; 5530208,"['2057949', '5530208']"
7276075,7142778; 6941785; 1590712; 5268258; 6269756,"['7142778', '6941785', '1590712', '5268258', '6269756']"
7487095,5696857; 166187; 3319599; 5248314,"['5696857', '166187', '3319599', '5248314']"
5013581,968783,['968783']
61811,14849,['14849']
7661173,3086920; 4053714; 7330403; 7557862,"['3086920', '4053714', '7330403', '7557862']"
7611776,6051270; 7523718,"['6051270', '7523718']"
5723515,1816818; 1925569; 2064089,"['1816818', '1925569', '2064089']"
6116857,6096140,['6096140']
665423,4081957; 3551212,['4081957']
5342969,4044797; 4151434; 4178164; 4163763; 4188806; 3783972; 700899; 3539502,"['4044797', '4151434', '4178164', '4163763', '4188806', '700899']"
6850818,6211388,['6211388']
3950876,0072.082; 3891468; 3702985,['3891468']
5013627,4071650; 3293059,['4071650']
6642604,6377677; 5296110; 6092086; 6399566,"['6377677', '5296110', '6092086', '6399566']"
6647937,6539068; 1199752,"['6539068', '1199752']"
5204988,4011442; 1133267; 4180331; 1014124; 2167760; 5019617,"['4011442', '1133267', '4180331', '1014124', '2167760', '5019617']"
6929621,3445880; 871724; 3563733,['871724']
6026087,5885396,['5885396']
6271177,5736057,['5736057']
6139694,894664,['894664']
6206267,1808370,['1808370']
5841054,5129510; 3800327,['5129510']
5996539,3337388; 3375603; 3498010; 3559709; 1009712; 1144281,"['1009712', '1144281']"
5018884,3975879; 3259768; 838540; 1180112; 4011442; 3617208; 4180331; 3530652,"['3975879', '838540', '1180112', '4011442', '4180331']"
7516726,3745811; 3901394,['3901394']
1648165,1446723; 1297631,"['1446723', '1297631']"
7304878,7061145,['7061145']
5786326,5138705,['5138705']
6028344,5285693; 5861961,"['5285693', '5861961']"
7499447,3925148; 1383858,"['3925148', '1383858']"
1692172,1560704; 1034231; 1034222; 1313662; 1034217; 992230; 1110433; 1034219; 1034225; 1034226; 1034228,"['1560704', '1034231', '1034222', '1313662', '1034217', '992230', '1110433', '1034219', '1034225', '1034226', '1034228']"
7471797,149686,['149686']
5722744,5785762,['5785762']
7729755,7066553; 7472300; 7174515; 5071319; 6522429,"['7066553', '7472300', '7174515', '5071319', '6522429']"
936832,949763; 3212411; 3374409,['949763']
7450667,2092313; 5072975,"['2092313', '5072975']"
1748061,1405715; 492798; 3196329,"['1405715', '492798', '3196329']"
1686673,54764; 95425; 671685,"['54764', '95425', '671685']"
6034481,981431; 5131310,"['981431', '5131310']"
6214000,809309; 5806237; 6044441; 6221743; 6014077,"['809309', '5806237', '6044441', '6221743', '6014077']"
7130703,3920647; 1143545; 4014884; 3937313; 54933,"['3920647', '1143545', '4014884', '3937313', '54933']"
7264134,1529488,['1529488']
6373567,6449306,['6449306']
933270,3859597,['3859597']
6085775,1346779,['1346779']
1445218,1048884; 1302678,"['1048884', '1302678']"
700429,3401716; 4095447; 4216205; 635983; 636012; 0045.416; 3047760; 0085.145; 3686260; 3853881; 3879622,"['3401716', '4095447', '4216205', '635983', '636012', '3853881', '3879622']"
2093588,862111; 1047668; 1256477,"['862111', '1047668', '1256477']"
5078941,3954180,['3954180']
6632099,6212863; 6279948,"['6212863', '6279948']"
6356272,5014943; 567418,"['5014943', '567418']"
1862963,3992676; 3172297,['3992676']
5865427,4191966; 5029320,"['4191966', '5029320']"
5905762,3605240; 3477793; 4155146; 2228141; 5610442; 2708259,"['4155146', '2228141', '5610442', '2708259']"
6371534,1437930; 6032182,"['1437930', '6032182']"
1725348,3863364; 1132185; 1801608,"['3863364', '1132185', '1801608']"
7126532,5884798,['5884798']
6245226,5015944; 5899707,"['5015944', '5899707']"
2104117,720075,['720075']
6971330,4042768,['4042768']
5320468,4013133; 1525081; 68008; 1543003,"['4013133', '1525081', '68008', '1543003']"
1512038,1140357,['1140357']
49992,3700936; 3908512; 3920572; 4065079; 3712068,"['3908512', '3920572', '4065079']"
89698,3760932; 0199.254; 3426419; 4096303; 3500657,['4096303']
6232469,1781578; 5228028; 5546303; 5834223,"['1781578', '5228028', '5546303', '5834223']"
6271121,5234515; 5994502; 5243865,"['5234515', '5994502', '5243865']"
1255722,3133234; 3699774; 3808502; 3909290; 487397; 487402; 711410,"['3909290', '487397', '487402', '711410']"
903327,93971; 3923638; 4000954; 515664,"['93971', '3923638', '4000954', '515664']"
7463736,5712767,['5712767']
1157007,1230524,['1230524']
7051161,34098; 957381; 2139598,"['34098', '957381', '2139598']"
6880217,1714580,['1714580']
1249683,607283,['607283']
6085065,5360959,['5360959']
7585343,3102010; 6933730; 7104966,"['6933730', '7104966']"
6858211,6579618; 6527184,"['6579618', '6527184']"
5002818,2064253; 2173912,"['2064253', '2173912']"
6815359,3092145,['3092145']
7276378,3100356; 2691816; 2668122,"['2691816', '2668122']"
5052272,1849082; 1092343; 1544187; 3692144; 610133,"['1849082', '1092343', '1544187', '610133']"
7459415,6740613; 6684170; 3311528,"['6740613', '6684170']"
1658570,1546687; 3745549,['1546687']
5129711,942615,['942615']
7357222,3226279; 597694; 7198575,"['3226279', '597694', '7198575']"
2181942,1584326; 2064543,"['1584326', '2064543']"
6060994,2091218; 527343; 6093945,"['2091218', '527343', '6093945']"
1518089,3841707; 4106695,['4106695']
885531,3625542; 4202445; 3724596; 3634406; 8418,"['4202445', '8418']"
1902847,1811424; 1911424,"['1811424', '1911424']"
6302831,5831935,['5831935']
2235692,4090083; 1552978; 1443134,"['4090083', '1552978', '1443134']"
5127313,5038514,['5038514']
7749452,6561092; 7369372; 5036649,"['6561092', '7369372', '5036649']"
4157501,3919371,['3919371']
1346925,3004000; 1263869,['1263869']
910487,4031953,['4031953']
5934834,5256857; 2231211,"['5256857', '2231211']"
6190851,2122045; 1286369; 2081555,"['2122045', '1286369', '2081555']"
6569147,802513; 894931,"['802513', '894931']"
2154971,3036879; 744007; 751182; 1290173; 3409361; 2680780,"['3036879', '744007', '751182', '1290173', '3409361', '2680780']"
6923797,3544203; 3752992; 4103224; 3959635; 997780; 6422600,"['4103224', '3959635', '997780', '6422600']"
5145419,881733; 549661; 404374,"['881733', '549661', '404374']"
2062452,1060649; 3618454; 537377; 1175459; 3096991,"['1060649', '537377', '1175459']"
6528766,6136627,['6136627']
7088825,704516,['704516']
6183178,2092019,['2092019']
7620335,7541946; 7239029; 3385851; 5019854,"['7541946', '7239029', '5019854']"
7194980,6786128; 6699239; 7012670; 647208,"['6786128', '6699239', '7012670', '647208']"
6302153,5770010; 3905275; 3975563; 4032317,"['5770010', '3905275', '3975563', '4032317']"
3958693,3936478; 3759508,['3936478']
1234303,704526,['704526']
6284415,3947226,['3947226']
6674981,2037056,['2037056']
5032631,3384177; 16657; 2096218; 3346792,"['16657', '2096218']"
7432517,3838948; 5239301,"['3838948', '5239301']"
6933838,6398451; 2522765,"['6398451', '2522765']"
903702,2709430; 2707960,"['2709430', '2707960']"
6624744,4172416; 4170956,"['4172416', '4170956']"
5365116,714684; 1226955,"['714684', '1226955']"
911933,3399607; 846543,['846543']
5042141,2137797,['2137797']
6620292,720812,['720812']
6646902,6579018,['6579018']
1687363,755438; 108487; 4124754; 4020135,"['755438', '108487', '4124754', '4020135']"
6763996,5012765,['5012765']
6552727,3939490; 4053782; 4079598; 2874; 4132409,"['3939490', '4053782', '4079598', '2874', '4132409']"
5666532,3944162; 3761047; 3406404,['3944162']
6991919,3912763; 5702307; 3059066; 2537900; 2556513,"['3912763', '5702307', '2537900', '2556513']"
7714403,6250904,['6250904']
6622629,43741,['43741']
6846518,6482040,['6482040']
1254133,140353,['140353']
1686046,1686045; 3024599,['1686045']
1686097,1340154; 3516354; 4090392; 745322,"['1340154', '4090392', '745322']"
6529323,5553439; 5786479,"['5553439', '5786479']"
7134782,3303328; 11775; 4132837,"['11775', '4132837']"
7149823,3222235; 3933488,['3933488']
1704164,1162494; 3501113,['1162494']
6576759,6602940; 6577326,"['6602940', '6577326']"
6738584,1151259; 851629,"['1151259', '851629']"
6705016,4028237; 3290677; 3636755; 5910235; 3919128; 3314701; 6387394; 6767934; 7154883,"['4028237', '5910235', '3919128', '6387394', '6767934', '7154883']"
6950438,3305162; 1217707,['1217707']
6424690,247060; 3199989; 5660380,"['247060', '5660380']"
733343,3257142; 3282462; 3508655; 4130521; 3882435; 4148336; 3492866,"['3257142', '4130521', '3882435', '4148336']"
5957185,3340089; 1319337; 5610804,"['1319337', '5610804']"
5023937,1910626,['1910626']
7349623,3088069; 1003164,['1003164']
1303185,3480679; 4076611,['4076611']
7649063,5363261; 5360317,"['5363261', '5360317']"
6245485,2239696; 6134347; 6031308,"['2239696', '6134347', '6031308']"
1275588,3875313,['3875313']
5919156,6071972,['6071972']
6259233,5492837; 5804441; 6029864; 1059733; 2170043; 6134093; 6160520,"['5492837', '5804441', '6029864', '1059733', '2170043', '6134093', '6160520']"
6358012,5994255,['5994255']
7195187,6363048; 6199561,"['6363048', '6199561']"
3993528,3931002,['3931002']
1270297,3800595; 219895; 572228; 4022178,"['219895', '572228', '4022178']"
2010386,4052441; 1340119,"['4052441', '1340119']"
5860418,976053; 3053117; 3714560,['976053']
5587481,1571073,['1571073']
6033584,5363255,['5363255']
7388056,3455616; 7430439,['7430439']
7780649,3781339; 5962772; 07740477,['5962772']
6112934,1511590,['1511590']
2108172,3330792; 4002361; 3699168,"['3330792', '4002361']"
1026459,690325; 3753555,['690325']
5551118,5076665; 5168407,"['5076665', '5168407']"
807536,561571; 4198292,"['561571', '4198292']"
1661707,1617792,['1617792']
7185506,1771895; 5159269,"['1771895', '5159269']"
7357945,6563645; 6640420; 7190141; 6570585,"['6563645', '6640420', '7190141', '6570585']"
5814282,4109682,['4109682']
7176000,1861067; 567011; 6713491,"['1861067', '567011', '6713491']"
6282651,5953286,['5953286']
6710251,1484758; 1960675; 6017806,"['1484758', '1960675', '6017806']"
7456022,6471143; 6847714; 826025; 1655741; 5049020; 6916092; 3797922,"['6471143', '6847714', '826025', '1655741', '5049020', '6916092']"
5813768,5301981,['5301981']
5950557,434824; 1210358,"['434824', '1210358']"
6678837,5865610; 6134380,"['5865610', '6134380']"
952203,4181520,['4181520']
7209537,5827948; 1680621,"['5827948', '1680621']"
7569941,3867687; 4134417,"['3867687', '4134417']"
7371781,6830291,['6830291']
6515840,2099894,['2099894']
1286694,221870,['221870']
7065948,2656311,['2656311']
6775963,1367787; 6031249,"['1367787', '6031249']"
1417557,4190358,['4190358']
44739,3869545; 4044033,"['3869545', '4044033']"
2056831,1657138,['1657138']
5320438,5030170,['5030170']
2182623,1779655,['1779655']
5798747,2064458; 2147099,"['2064458', '2147099']"
2092553,1965068; 1675783,"['1965068', '1675783']"
2034318,1470854; 1694215; 1619976; 3379627; 1911959; 2070115,"['1470854', '1694215', '1619976', '1911959', '2070115']"
7125962,3181217; 1329339; 6292947,"['1329339', '6292947']"
878338,878339; 881173,"['878339', '881173']"
6094592,5454209,['5454209']
6280652,5860447; 6183782; 6233822,"['5860447', '6183782', '6233822']"
5017551,1448992; 508718,"['1448992', '508718']"
6668324,3815736,['3815736']
5183172,1099195; 3995685; 1610692,"['1099195', '3995685', '1610692']"
6162484,5901772,['5901772']
6186296,4099653,['4099653']
1207089,3984143; 3337135; 3516258,['3984143']
1218691,783905; 1076973,"['783905', '1076973']"
5586455,5376841; 3240140,"['5376841', '3240140']"
6361763,847749; 819353; 4146011; 915357,"['847749', '819353', '4146011', '915357']"
2103765,1663643; 955214; 495441,"['1663643', '955214', '495441']"
1687428,1028815; 41814; 4031680; 3933025; 1494307; 769226,"['1028815', '41814', '4031680', '3933025', '769226']"
5943167,1038995; 2026837; 1434504; 1599464; 5228964,"['1038995', '2026837', '1434504', '1599464', '5228964']"
7664880,410081; 5590477; 7118068,"['410081', '5590477', '7118068']"
1425217,733201; 840218,"['733201', '840218']"
5956069,4192626,['4192626']
7368910,6798240,['6798240']
7687263,7374240,['7374240']
1514668,1368943; 866087; 1368944,"['1368943', '866087', '1368944']"
584044,597978; 3654229; 0128.034,['597978']
6262097,515239,['515239']
5947531,2144147; 437296,"['2144147', '437296']"
6011338,3857790,['3857790']
6104922,1965420; 1139206; 5052896; 3919417,"['1965420', '1139206', '5052896', '3919417']"
7738230,7306971; 3597566,['7306971']
520713,4120133,['4120133']
2182738,3592703; 1383551; 3571188; 1092028,"['1383551', '1092028']"
5042649,1445110,['1445110']
2105001,444997; 761798; 2104482,"['444997', '761798', '2104482']"
1060591,3939443; 775201,"['3939443', '775201']"
5242221,1319337; 3738549,['1319337']
7473054,3898897; 3922658,"['3898897', '3922658']"
94859,120026; 4177195; 41280,"['120026', '4177195', '41280']"
6202444,1802411; 3427531,['1802411']
5689247,996329; 1028222; 2056307; 5120593,"['996329', '1028222', '2056307', '5120593']"
5692097,4199051,['4199051']
3861250,3639712; 3670523; 3734024; 3777593; 3786890,['3777593']
6586433,5903856; 6480688; 6802910,"['5903856', '6480688', '6802910']"
7329774,5939713; 6455978; 6182907; 6408096; 6876829,"['5939713', '6455978', '6182907', '6408096', '6876829']"
1463599,3404372; 120198; 3950698,"['120198', '3950698']"
6291829,3649777; 1905945,['1905945']
6708088,6355530; 6569394,"['6355530', '6569394']"
6069293,4114923,['4114923']
6153121,5363481; 5959979; 6380763; 6084158,"['5363481', '5959979', '6380763', '6084158']"
1990872,3951004,['3951004']
46506,195064,['195064']
5899019,5598031; 3307717,['5598031']
1519299,1337959; 1058944; 45255; 439536,"['1337959', '1058944', '45255', '439536']"
1460626,703858; 1230011; 950711; 837031,"['703858', '1230011', '950711', '837031']"
2169976,1869679; 1436087,"['1869679', '1436087']"
7346978,6880672,['6880672']
7152420,7006279; 5987884; 3425849; 7069266,"['7006279', '5987884', '7069266']"
1445840,4152766; 78198; 963242,"['4152766', '78198', '963242']"
5226021,2059807; 955428,"['2059807', '955428']"
6383619,6599184,['6599184']
6623499,4073266; 5939408; 6199071; 4168929; 149276; 4021426; 650777; 737187; 5533140; 6547809; 6630517,"['4073266', '5939408', '6199071', '4168929', '149276', '4021426', '650777', '737187', '5533140', '6547809', '6630517']"
6307036,3384305,['3384305']
1316946,49378; 763766; 934340; 908215,"['49378', '763766', '934340', '908215']"
6303879,1560393; 5080506,"['1560393', '5080506']"
6098925,1821352,['1821352']
7030517,432759; 5126694,"['432759', '5126694']"
47654,3278888; 3428280; 3592661; 3385033; 3731021; 47655,"['3278888', '3428280', '3592661', '3385033', '47655']"
1369553,3429386; 3676442; 3982622; 4146535,"['3982622', '4146535']"
1369270,4186552; 892617,"['4186552', '892617']"
5218273,5047261; 2153130; 1226952; 2231448,"['5047261', '2153130', '1226952', '2231448']"
2093013,2682605; 1589960,"['2682605', '1589960']"
6266640,41323; 1586410; 5027924; 1775961; 938611; 743534,"['41323', '1586410', '5027924', '1775961', '938611', '743534']"
5366169,1585205; 2103749; 1027862,"['1585205', '2103749', '1027862']"
7524672,6217247; 5730925,"['6217247', '5730925']"
6204390,1818817; 3544157; 967875; 6020919; 6031432,"['1818817', '3544157', '967875', '6020919', '6031432']"
6035979,3876220,['3876220']
5528396,194970,['194970']
2242759,1811888,['1811888']
560994,6193; 220886; 4190317; 4217473,"['6193', '220886', '4190317', '4217473']"
6775612,6559629; 6539223; 3438937; 4017112; 6950102,"['6559629', '6539223', '3438937', '4017112', '6950102']"
1626286,2575720,['2575720']
6004406,5549754; 1571175,"['5549754', '1571175']"
1096537,896577,['896577']
1275259,779047; 4134299,"['779047', '4134299']"
7219763,2604039,['2604039']
604904,0196.243; 0159.504; 28859,['28859']
4017174,3575812; 3873585; 3799922; 4015039; 3401076,"['3575812', '3873585', '4015039', '3401076']"
5356240,821696,['821696']
5713903,3626044; 5757908,['5757908']
7566135,2156068; 5219543,"['2156068', '5219543']"
